SaleID,CustomerID,ProductID,SaleDate,Quantity,TotalAmount
A-05925,B-00316,C-00083,2025-01-08,3,421.59
B-05926,B-00460,C-00029,2025-02-28,3,263.93
C-05927,C-00446,C-00023,2024-12-18,1,424.96
A-05928,C-00185,A-00003,2025-01-26,2,385.76
B-05929,B-00436,B-00007,2025-04-24,2,276.46
C-05930,A-00306,A-00030,2024-06-12,3,314.1
A-05931,B-00466,B-00052,2025-04-25,2,163.47
B-05932,B-00388,C-00014,2025-02-22,2,354.86
C-05933,A-00237,B-00070,2025-04-23,4,81.71
A-05934,B-00094,A-00003,2024-06-26,5,278.08
B-05935,C-00101,A-00048,2025-05-14,4,206.27
C-05936,B-00394,A-00018,2024-08-03,5,309.61
A-05937,B-00427,B-00100,2024-06-02,2,451.76
B-05938,C-00071,C-00041,2024-06-30,5,355.89
C-05939,C-00461,C-00098,2024-12-14,2,286.39
A-05940,A-00348,A-00042,2024-05-25,4,385.79
B-05941,B-00499,C-00068,2024-05-23,2,237.86
C-05942,C-00332,C-00050,2024-06-08,1,115.1
A-05943,A-00375,C-00074,2024-10-22,2,186.44
B-05944,C-00398,A-00099,2025-05-14,3,198.06
C-05945,B-00328,A-00030,2024-06-24,5,403.42
A-05946,A-00171,B-00076,2025-03-29,5,395.51
B-05947,B-00379,C-00098,2025-01-11,4,124.54
C-05948,A-00339,A-00069,2025-01-09,3,345.61
A-05949,B-00226,C-00017,2025-02-25,4,65.15
B-05950,A-00363,C-00017,2024-11-19,4,403.24
C-05951,C-00053,B-00007,2024-08-01,4,217.44
A-05952,B-00076,A-00012,2024-07-22,1,421.6
B-05953,B-00445,B-00013,2025-04-22,4,178.67
C-05954,A-00348,C-00068,2024-05-18,1,125.85
A-05955,A-00237,C-00098,2024-07-14,1,284.52
B-05956,B-00496,A-00084,2025-02-18,4,169.18
C-05957,C-00056,C-00023,2024-08-26,3,437.96
A-05958,C-00170,B-00010,2024-10-30,5,94.68
B-05959,A-00090,C-00014,2024-08-17,2,409.41
C-05960,B-00118,A-00054,2025-04-20,4,479.72
A-05961,B-00490,B-00073,2025-02-04,4,228.26
B-05962,C-00437,C-00098,2025-01-01,2,64.53
C-05963,A-00432,B-00019,2025-02-01,3,258.64
A-05964,C-00494,B-00007,2025-03-06,4,295.46
B-05965,A-00132,B-00055,2024-11-14,4,60.41
C-05966,C-00350,B-00007,2025-05-05,2,174.39
A-05967,B-00274,C-00011,2024-08-29,3,58.23
B-05968,C-00335,C-00047,2024-11-30,5,88.59
C-05969,C-00242,A-00006,2024-06-02,1,451.15
A-05970,B-00205,A-00057,2025-03-02,4,340.2
B-05971,B-00235,B-00046,2024-11-01,2,227.48
C-05972,C-00371,A-00066,2024-09-10,5,353.16
A-05973,C-00170,B-00037,2025-02-28,4,375.52
B-05974,A-00231,C-00077,2024-10-02,3,456.69
C-05975,B-00322,B-00031,2024-08-19,1,467.95
A-05976,C-00365,A-00072,2025-04-13,1,78.13
B-05977,C-00344,A-00087,2024-07-30,4,470.31
C-05978,B-00286,C-00077,2024-09-20,2,254.15
A-05979,B-00301,A-00063,2024-07-10,5,61.15
B-05980,C-00482,A-00042,2024-09-03,3,281.72
C-05981,C-00500,C-00080,2024-12-03,1,372.56
A-05982,A-00363,B-00031,2025-01-17,3,165.45
B-05983,C-00257,B-00094,2024-10-24,2,283.34
C-05984,B-00427,A-00012,2025-01-29,5,334.27
A-05985,C-00260,A-00099,2024-05-29,1,256.38
B-05986,B-00337,B-00052,2024-07-31,5,358.49
C-05987,B-00340,B-00088,2024-10-25,5,90.74
A-05988,B-00364,C-00059,2025-01-18,1,251.21
B-05989,A-00456,A-00066,2024-10-27,4,152.69
C-05990,B-00169,B-00067,2024-08-19,2,394.75
A-05991,A-00015,A-00012,2024-11-29,3,61.64
B-05992,A-00432,C-00095,2024-09-08,2,181.59
C-05993,B-00028,B-00067,2024-07-27,5,131.55
A-05994,C-00317,A-00051,2024-10-15,4,340.5
B-05995,B-00358,A-00078,2025-04-07,4,474.59
C-05996,A-00408,B-00088,2024-06-26,4,129.73
A-05997,A-00159,B-00076,2024-06-15,4,277.19
B-05998,C-00077,C-00023,2025-01-29,1,487
C-05999,B-00178,A-00081,2025-01-23,5,189.1
A-06000,C-00263,C-00011,2024-12-31,3,266.97
B-06001,A-00018,B-00016,2024-10-21,4,216.5
C-06002,A-00459,C-00098,2024-07-19,5,145.65
A-06003,C-00281,C-00050,2025-04-26,3,395.61
B-06004,A-00231,C-00011,2025-01-26,4,486.21
C-06005,C-00356,B-00043,2024-05-19,1,116.57
A-06006,B-00409,A-00051,2024-12-16,1,485.93
B-06007,C-00167,C-00032,2024-10-06,2,141.13
C-06008,B-00007,B-00010,2025-02-24,5,339.08
A-06009,C-00185,A-00045,2024-12-09,1,414.25
B-06010,B-00478,B-00004,2025-02-24,2,401.98
C-06011,A-00267,A-00099,2024-12-26,2,297.63
A-06012,B-00073,A-00033,2025-05-01,1,179.11
B-06013,C-00188,C-00086,2024-10-27,3,185.23
C-06014,B-00457,C-00050,2024-06-22,2,481.65
A-06015,C-00392,A-00075,2024-08-06,3,422.03
B-06016,A-00405,C-00074,2024-08-13,5,114.05
C-06017,C-00257,C-00050,2024-08-10,5,361.84
A-06018,A-00195,C-00014,2025-02-17,1,102.17
B-06019,B-00292,C-00089,2025-01-27,1,183.76
C-06020,B-00214,C-00017,2024-10-21,2,461.65
A-06021,A-00498,C-00005,2024-09-12,2,429.24
B-06022,C-00197,C-00086,2024-07-20,3,234.4
C-06023,C-00470,C-00083,2024-07-12,3,450.06
A-06024,B-00115,B-00049,2024-08-27,5,462.39
B-06025,A-00339,B-00082,2024-09-13,2,153.85
C-06026,B-00370,C-00044,2024-11-18,5,149.46
A-06027,B-00208,A-00060,2024-08-24,2,338.81
B-06028,B-00379,A-00093,2025-04-25,3,225.85
C-06029,C-00260,C-00017,2024-10-19,4,202.3
A-06030,A-00261,A-00075,2024-06-30,3,274.36
B-06031,B-00466,C-00095,2024-06-26,4,322.22
C-06032,B-00427,B-00010,2024-10-02,5,65.37
A-06033,C-00002,A-00060,2024-10-23,4,382.58
B-06034,A-00336,C-00038,2024-08-26,1,457.76
C-06035,B-00316,B-00067,2024-06-03,3,484.95
A-06036,A-00441,B-00016,2024-11-02,2,236.85
B-06037,A-00255,C-00035,2024-11-12,2,233.34
C-06038,A-00228,A-00018,2025-02-11,1,361.84
A-06039,B-00376,B-00010,2024-05-18,3,383.22
B-06040,C-00479,A-00054,2024-11-08,2,475.17
C-06041,B-00079,C-00053,2025-01-22,4,418.37
A-06042,C-00314,C-00002,2025-01-22,5,167.21
B-06043,A-00069,B-00091,2024-05-19,2,336.6
C-06044,C-00122,A-00006,2024-12-08,5,300.6
A-06045,C-00401,B-00049,2024-10-01,4,417.12
B-06046,A-00327,C-00032,2024-11-28,2,295.64
C-06047,C-00290,B-00028,2025-02-07,5,339.21
A-06048,A-00120,A-00048,2024-10-21,4,438.15
B-06049,C-00011,A-00042,2025-01-11,2,189.07
C-06050,A-00006,C-00014,2025-02-01,1,256.1
A-06051,B-00487,A-00003,2024-09-22,4,254.81
B-06052,B-00406,C-00005,2024-11-12,1,183.24
C-06053,A-00447,B-00028,2024-06-11,1,468.72
A-06054,B-00157,C-00020,2024-11-03,3,94.93
B-06055,B-00385,B-00049,2024-06-14,1,326.65
C-06056,A-00093,B-00088,2025-02-28,5,368.07
A-06057,A-00063,A-00069,2025-03-28,2,339.49
B-06058,C-00359,C-00092,2024-12-27,5,386.46
C-06059,B-00208,C-00059,2025-01-06,4,466.27
A-06060,B-00331,B-00022,2024-07-19,3,96.75
B-06061,B-00277,A-00084,2024-09-19,2,413.9
C-06062,A-00255,A-00093,2025-02-04,5,435.4
A-06063,B-00304,C-00032,2025-05-02,5,149.87
B-06064,A-00129,B-00064,2024-12-12,4,71.05
C-06065,C-00230,A-00039,2024-09-13,1,373.34
A-06066,C-00149,A-00093,2025-04-23,2,84.64
B-06067,B-00091,B-00013,2024-12-03,3,381.93
C-06068,A-00252,A-00096,2024-06-04,3,178.14
A-06069,A-00447,C-00020,2024-11-13,5,317.47
B-06070,A-00369,B-00004,2024-10-18,1,60.16
C-06071,B-00025,B-00031,2025-02-23,4,68.6
A-06072,C-00446,B-00037,2024-05-27,2,53.68
B-06073,C-00077,A-00024,2024-12-17,2,131.04
C-06074,B-00214,B-00013,2024-07-22,4,224.3
A-06075,C-00287,A-00096,2025-04-10,5,416.22
B-06076,A-00435,A-00039,2025-01-11,3,419.71
C-06077,B-00154,C-00065,2024-09-06,4,160.38
A-06078,C-00062,B-00010,2024-07-25,3,426.95
B-06079,B-00160,B-00085,2024-09-05,3,181.85
C-06080,B-00166,A-00003,2024-10-28,2,406.13
A-06081,A-00324,C-00062,2024-07-06,3,85.86
B-06082,C-00374,A-00096,2024-07-21,4,50.66
C-06083,C-00125,B-00001,2025-02-19,1,111.49
A-06084,A-00069,B-00028,2024-11-12,2,152.05
B-06085,C-00041,C-00020,2024-05-19,2,306.8
C-06086,C-00107,C-00050,2024-12-09,3,65.15
A-06087,C-00425,C-00092,2025-02-06,1,272.28
B-06088,A-00273,A-00099,2024-11-21,5,401.16
C-06089,C-00374,C-00014,2024-07-14,5,274.29
A-06090,A-00372,C-00083,2024-08-16,2,122
B-06091,B-00343,C-00020,2024-07-05,3,129.72
C-06092,C-00131,C-00002,2024-12-10,1,348.25
A-06093,A-00393,C-00023,2024-05-28,4,77.22
B-06094,A-00411,B-00010,2024-09-11,4,335.13
C-06095,C-00161,A-00006,2024-10-30,1,461.68
A-06096,B-00064,C-00062,2024-10-04,2,320.26
B-06097,B-00484,A-00063,2024-09-22,4,286.93
C-06098,A-00318,C-00008,2025-01-21,3,478.1
A-06099,B-00322,B-00019,2025-04-28,5,342.92
B-06100,C-00365,C-00083,2024-07-04,2,465.47
C-06101,C-00359,C-00080,2025-01-06,1,126.28
A-06102,C-00062,A-00066,2025-04-22,3,83.69
B-06103,B-00487,A-00012,2025-05-09,2,308.38
C-06104,C-00002,A-00075,2024-11-10,3,172.37
A-06105,C-00152,B-00070,2024-10-25,5,434.93
B-06106,A-00174,A-00051,2025-05-15,4,122.63
C-06107,C-00191,B-00079,2024-06-03,4,130.41
A-06108,C-00005,C-00068,2024-10-19,5,67.8
B-06109,C-00206,C-00041,2024-09-19,4,134.86
C-06110,C-00284,A-00045,2024-06-29,4,70.96
A-06111,B-00229,B-00025,2024-11-26,2,114.37
B-06112,C-00011,B-00025,2025-03-05,1,481.9
C-06113,A-00390,B-00037,2024-08-31,4,408.36
A-06114,B-00004,C-00074,2024-10-27,3,334.36
B-06115,B-00007,B-00091,2024-07-10,2,248.29
C-06116,C-00371,B-00076,2024-06-01,1,409.38
A-06117,C-00428,C-00002,2024-09-29,1,356.39
B-06118,C-00401,B-00043,2024-07-04,3,145.58
C-06119,A-00102,A-00033,2024-07-29,4,417.05
A-06120,C-00245,C-00065,2024-10-14,2,499.68
B-06121,B-00406,B-00049,2024-08-23,2,122.45
C-06122,C-00170,B-00070,2024-09-14,3,165.75
A-06123,B-00427,A-00042,2024-08-17,4,227.87
B-06124,B-00214,C-00011,2025-01-24,1,376.78
C-06125,C-00338,B-00052,2024-07-01,1,245.57
A-06126,B-00337,B-00028,2025-03-05,1,293.25
B-06127,B-00133,A-00072,2025-04-27,1,155.73
C-06128,C-00374,C-00059,2025-04-04,4,296.69
A-06129,A-00252,C-00071,2025-03-25,3,215.99
B-06130,C-00104,B-00088,2025-03-25,1,478.14
C-06131,C-00092,A-00045,2024-11-15,2,372.78
A-06132,C-00485,A-00033,2024-08-30,3,283.71
B-06133,A-00030,A-00006,2025-03-25,1,307.22
C-06134,A-00174,C-00065,2025-01-09,2,135.97
A-06135,B-00247,B-00013,2025-01-08,1,101.03
B-06136,B-00433,C-00002,2024-10-22,3,213.6
C-06137,C-00467,B-00064,2024-11-21,5,135.13
A-06138,C-00062,B-00082,2024-09-28,5,407.97
B-06139,A-00120,B-00043,2025-02-21,1,53.2
C-06140,A-00099,A-00072,2024-10-19,3,277.44
A-06141,A-00246,C-00020,2025-02-10,3,291.72
B-06142,C-00467,A-00075,2025-02-27,3,413.13
C-06143,B-00454,C-00008,2025-05-15,3,199.24
A-06144,B-00439,B-00070,2025-05-07,3,54.86
B-06145,B-00031,A-00090,2025-02-24,1,447.15
C-06146,B-00196,B-00097,2024-08-29,3,499.83
A-06147,C-00398,C-00077,2025-05-10,2,392.56
B-06148,C-00344,B-00070,2024-09-04,4,199.89
C-06149,A-00012,A-00060,2024-12-02,5,466.64
A-06150,C-00332,C-00023,2024-06-09,1,351.27
B-06151,C-00113,C-00014,2024-10-27,4,89.59
C-06152,C-00173,A-00060,2024-08-25,3,484.33
A-06153,C-00152,A-00057,2024-09-09,2,171.08
B-06154,A-00141,A-00057,2024-10-05,1,436.47
C-06155,A-00198,A-00042,2024-06-09,5,370.66
A-06156,B-00334,B-00067,2024-07-13,4,350.36
B-06157,A-00285,A-00051,2024-11-16,4,445.8
C-06158,B-00262,C-00032,2025-02-11,2,352.65
A-06159,A-00201,A-00066,2024-10-28,5,56.22
B-06160,B-00382,C-00026,2024-09-05,2,499.65
C-06161,C-00170,A-00069,2025-04-21,4,354.63
A-06162,A-00081,C-00053,2024-09-29,5,309.43
B-06163,A-00303,B-00031,2024-10-03,4,207.88
C-06164,C-00461,B-00022,2025-01-20,1,474.86
A-06165,A-00381,A-00030,2024-11-28,4,448.9
B-06166,B-00166,C-00083,2024-12-03,2,394.71
C-06167,B-00055,B-00079,2024-12-21,2,297.17
A-06168,C-00281,C-00077,2024-12-23,4,53.98
B-06169,B-00130,A-00090,2024-11-13,3,479.02
C-06170,C-00026,C-00083,2024-08-16,1,136.13
A-06171,B-00055,B-00076,2025-02-17,3,59.49
B-06172,A-00078,C-00083,2025-01-17,3,269.78
C-06173,B-00382,B-00001,2024-10-28,1,227.33
A-06174,C-00299,A-00012,2024-06-30,3,223.5
B-06175,B-00103,C-00020,2024-10-15,3,229.23
C-06176,B-00169,B-00076,2024-09-07,2,97.2
A-06177,B-00370,A-00024,2025-01-10,5,151.16
B-06178,B-00460,A-00081,2024-06-05,2,158.1
C-06179,B-00175,B-00040,2024-09-29,2,261.65
A-06180,A-00255,B-00052,2024-10-26,4,174.91
B-06181,C-00386,B-00016,2024-07-30,4,84.18
C-06182,C-00431,C-00086,2024-06-02,2,351.45
A-06183,C-00173,A-00060,2024-07-09,2,450.05
B-06184,C-00341,A-00027,2025-01-18,5,393.55
C-06185,A-00129,C-00077,2025-04-07,4,213.08
A-06186,B-00301,C-00002,2025-01-10,1,251.26
B-06187,A-00078,A-00015,2025-02-11,5,142.37
C-06188,B-00004,C-00065,2025-03-30,2,345.88
A-06189,B-00472,C-00071,2025-02-18,1,318.85
B-06190,A-00375,B-00013,2025-04-07,3,149.41
C-06191,A-00141,B-00073,2024-11-13,3,193.46
A-06192,B-00445,B-00019,2024-08-13,3,53.53
B-06193,A-00486,A-00051,2024-09-03,1,170.1
C-06194,B-00340,B-00097,2024-07-03,5,364.89
A-06195,C-00182,A-00033,2025-02-04,3,135.86
B-06196,A-00081,C-00023,2025-03-11,4,318.13
C-06197,B-00142,B-00016,2025-02-02,5,257.14
A-06198,B-00130,C-00059,2024-09-29,1,356.21
B-06199,A-00297,A-00039,2025-02-19,3,231.8
C-06200,A-00342,A-00066,2025-02-27,1,376.62
A-06201,A-00186,B-00064,2025-04-07,1,164.72
B-06202,A-00465,B-00052,2025-04-18,4,264.81
C-06203,C-00077,B-00016,2025-04-05,2,232.37
A-06204,B-00475,A-00018,2024-09-29,4,222.04
B-06205,A-00258,A-00066,2024-06-14,5,326.75
C-06206,B-00004,C-00095,2024-07-23,4,401.8
A-06207,A-00207,A-00012,2024-10-09,5,112.02
B-06208,C-00212,C-00002,2025-04-06,5,94.6
C-06209,A-00228,C-00044,2024-07-15,3,480.52
A-06210,C-00239,A-00072,2024-09-16,4,260.17
B-06211,A-00498,C-00080,2025-04-02,2,189.19
C-06212,B-00247,C-00041,2024-09-02,2,173.17
A-06213,C-00347,B-00070,2024-12-19,5,251.68
B-06214,C-00461,C-00002,2025-04-08,2,136.35
C-06215,C-00212,C-00011,2024-06-03,5,71
A-06216,C-00110,C-00014,2024-09-07,3,315.94
B-06217,A-00351,B-00082,2024-12-14,1,294.57
C-06218,A-00162,B-00025,2025-01-02,4,250.97
A-06219,A-00492,C-00005,2025-01-09,3,486.29
B-06220,C-00137,A-00036,2025-04-24,5,433.25
C-06221,C-00077,B-00001,2025-01-25,3,300.87
A-06222,B-00358,C-00032,2024-11-07,2,445.83
B-06223,A-00243,A-00039,2024-08-01,1,397.14
C-06224,A-00339,C-00068,2024-08-29,4,192.78
A-06225,A-00213,A-00045,2024-08-12,1,378.36
B-06226,C-00278,B-00028,2024-07-26,3,416.52
C-06227,C-00389,B-00001,2024-06-12,3,450.83
A-06228,B-00040,C-00011,2024-08-16,2,243.99
B-06229,C-00035,A-00057,2025-03-04,2,334.88
C-06230,C-00350,A-00090,2024-09-18,2,262.7
A-06231,B-00160,B-00025,2024-06-13,1,80.22
B-06232,A-00438,B-00091,2025-03-01,4,188.93
C-06233,B-00292,B-00049,2025-04-10,2,435.28
A-06234,B-00247,A-00057,2024-08-01,1,181.33
B-06235,A-00099,A-00006,2025-01-06,1,57.87
C-06236,B-00172,A-00027,2025-02-07,1,437.31
A-06237,A-00210,A-00087,2024-12-26,3,122.04
B-06238,B-00316,A-00030,2025-01-12,1,132.26
C-06239,C-00221,A-00072,2024-10-02,3,395.35
A-06240,A-00195,B-00088,2024-09-12,3,203.28
B-06241,C-00206,C-00092,2025-01-02,5,124.44
C-06242,B-00115,B-00094,2025-02-12,1,80.93
A-06243,B-00373,A-00081,2025-02-17,4,326.42
B-06244,A-00348,A-00090,2025-03-11,1,290.5
C-06245,B-00022,B-00016,2024-06-08,1,71.63
A-06246,C-00263,B-00052,2024-11-22,3,440.64
B-06247,A-00354,C-00029,2025-01-21,1,171.04
C-06248,B-00370,B-00034,2024-07-19,5,448.45
A-06249,A-00024,C-00026,2025-02-05,2,66.64
B-06250,A-00366,B-00046,2025-04-15,4,412.77
C-06251,A-00378,A-00015,2024-09-08,2,388.89
A-06252,B-00226,C-00017,2024-10-30,5,361.75
B-06253,A-00441,C-00080,2024-09-06,2,406.92
C-06254,B-00046,A-00036,2024-10-23,3,289.62
A-06255,C-00065,C-00047,2024-10-15,1,252.58
B-06256,C-00122,B-00025,2025-01-05,4,168.21
C-06257,B-00436,A-00039,2024-09-14,1,76.87
A-06258,C-00026,B-00043,2025-04-13,1,232.83
B-06259,A-00141,A-00090,2025-02-18,2,281.19
C-06260,C-00101,A-00072,2025-01-16,4,153.03
A-06261,B-00118,C-00002,2025-02-06,2,252.43
B-06262,C-00338,B-00049,2025-01-21,1,225.93
C-06263,A-00147,A-00033,2025-03-21,5,276.62
A-06264,A-00129,C-00044,2024-07-23,5,106.97
B-06265,B-00334,C-00080,2025-02-14,2,213.88
C-06266,C-00101,C-00080,2025-04-11,5,369.16
A-06267,B-00166,B-00097,2024-06-11,4,469.05
B-06268,B-00214,B-00016,2025-01-30,2,391.58
C-06269,A-00135,B-00049,2024-05-20,5,166.5
A-06270,A-00297,A-00018,2024-12-03,1,374.43
B-06271,B-00385,A-00030,2024-06-16,1,449.51
C-06272,A-00180,C-00020,2024-12-29,5,275.57
A-06273,B-00388,B-00016,2024-07-16,5,180.92
B-06274,B-00475,C-00083,2024-10-03,5,199.33
C-06275,A-00366,A-00009,2024-12-03,3,282.08
A-06276,A-00453,A-00006,2024-09-04,3,370.53
B-06277,B-00166,B-00007,2025-03-17,5,443.97
C-06278,C-00374,B-00058,2024-09-04,5,497.06
A-06279,C-00482,B-00025,2024-10-12,1,244.49
B-06280,A-00279,C-00005,2025-01-01,5,170.07
C-06281,B-00058,B-00025,2024-05-21,5,425.94
A-06282,B-00331,C-00089,2025-03-21,3,149.08
B-06283,B-00469,C-00035,2024-06-17,5,59.55
C-06284,A-00420,A-00042,2025-02-02,5,266.23
A-06285,C-00362,C-00041,2025-04-16,5,252.8
B-06286,C-00386,B-00013,2024-07-29,5,116.81
C-06287,C-00452,C-00095,2024-11-11,5,279.4
A-06288,C-00464,A-00042,2025-04-15,3,324.21
B-06289,C-00119,C-00008,2025-02-24,2,477.45
C-06290,C-00095,A-00081,2025-03-03,4,222.45
A-06291,B-00217,B-00076,2024-09-03,5,135.67
B-06292,C-00032,A-00009,2024-10-06,5,134.14
C-06293,A-00114,C-00077,2024-06-05,2,132.12
A-06294,A-00099,B-00082,2024-07-30,5,487.84
B-06295,B-00283,B-00067,2024-06-24,2,200.63
C-06296,A-00171,A-00015,2024-06-16,5,267.32
A-06297,B-00247,A-00060,2024-06-27,3,146.72
B-06298,C-00407,B-00025,2024-06-14,2,133.99
C-06299,B-00283,A-00015,2025-05-01,2,183.87
A-06300,C-00041,A-00051,2025-04-16,3,100.21
B-06301,C-00215,C-00098,2025-04-17,2,411.22
C-06302,C-00473,B-00040,2024-07-10,5,67.06
A-06303,A-00060,B-00085,2024-12-15,5,140.27
B-06304,B-00202,B-00043,2024-10-03,1,148.56
C-06305,C-00323,A-00018,2024-05-29,5,85.78
A-06306,B-00253,A-00003,2025-01-11,4,425.96
B-06307,B-00010,B-00088,2024-10-15,1,60.96
C-06308,A-00279,B-00046,2024-07-30,5,448.99
A-06309,B-00154,A-00030,2025-03-06,2,450.18
B-06310,A-00192,A-00015,2025-05-09,3,286.04
C-06311,C-00047,A-00096,2024-10-18,3,100.1
A-06312,C-00065,B-00043,2024-09-12,5,208.47
B-06313,B-00421,C-00017,2024-06-07,2,78.36
C-06314,A-00372,B-00001,2024-07-07,5,473.56
A-06315,A-00327,A-00084,2024-09-08,1,297.25
B-06316,B-00307,A-00066,2024-10-19,3,67.12
C-06317,C-00137,B-00010,2024-07-29,1,366.33
A-06318,B-00109,B-00040,2024-11-05,2,126.66
B-06319,A-00159,B-00007,2025-01-24,4,458.23
C-06320,A-00114,B-00085,2024-08-25,1,185.86
A-06321,B-00328,C-00050,2025-02-02,3,349.21
B-06322,A-00015,C-00068,2025-04-18,5,168.73
C-06323,C-00467,A-00093,2024-06-12,2,235.56
A-06324,A-00090,B-00100,2024-10-14,2,146.25
B-06325,B-00337,C-00056,2025-02-24,5,125.65
C-06326,C-00032,B-00082,2024-10-26,1,126.04
A-06327,B-00073,A-00054,2024-10-05,4,331.07
B-06328,B-00040,A-00090,2024-12-11,4,104.14
C-06329,B-00082,C-00008,2024-08-08,4,427.15
A-06330,C-00470,C-00095,2025-02-01,1,381.31
B-06331,B-00019,B-00007,2024-11-11,3,158.68
C-06332,B-00232,B-00004,2025-04-23,4,178.31
A-06333,C-00284,B-00067,2024-07-29,1,296.22
B-06334,C-00068,B-00061,2024-11-08,3,370.75
C-06335,C-00428,A-00066,2024-06-06,3,286.47
A-06336,B-00460,A-00024,2024-10-21,2,253.11
B-06337,A-00369,A-00024,2024-06-06,4,357.5
C-06338,B-00361,C-00029,2024-06-22,4,280.24
A-06339,C-00161,A-00081,2024-12-18,1,168.93
B-06340,C-00431,A-00072,2025-01-01,1,294.75
C-06341,C-00077,C-00050,2024-10-24,3,448.79
A-06342,B-00454,A-00081,2025-04-18,3,377.09
B-06343,A-00462,C-00062,2024-10-28,2,395.16
C-06344,C-00200,B-00019,2024-07-09,1,73.28
A-06345,C-00230,A-00075,2024-10-08,4,132.59
B-06346,C-00221,B-00034,2024-07-27,1,258.49
C-06347,B-00076,A-00042,2024-07-29,5,490.25
A-06348,A-00243,B-00034,2024-08-19,3,129.51
B-06349,B-00178,A-00045,2024-06-28,4,134.48
C-06350,C-00356,A-00030,2025-04-07,3,440.05
A-06351,B-00181,A-00048,2024-12-17,4,121.74
B-06352,C-00461,B-00055,2024-05-24,2,237.84
C-06353,A-00123,A-00075,2024-06-07,3,360.59
A-06354,A-00078,C-00062,2024-08-18,5,497.87
B-06355,B-00385,A-00030,2024-09-25,4,126.14
C-06356,C-00383,A-00087,2025-02-23,4,433.34
A-06357,B-00118,A-00024,2025-01-07,2,378.7
B-06358,C-00239,C-00011,2024-09-13,3,216.47
C-06359,B-00334,C-00044,2025-01-06,5,317.56
A-06360,B-00106,B-00016,2025-04-26,1,186.5
B-06361,B-00478,C-00080,2024-09-04,4,234.34
C-06362,C-00182,C-00017,2024-09-02,2,264.49
A-06363,C-00410,A-00087,2025-01-11,2,347.15
B-06364,A-00378,A-00096,2024-06-05,5,483.04
C-06365,C-00119,C-00065,2025-02-23,1,431.05
A-06366,A-00165,A-00048,2025-04-13,1,206.66
B-06367,A-00108,C-00011,2024-09-09,1,83.03
C-06368,B-00433,A-00048,2024-10-12,5,79.82
A-06369,A-00219,A-00072,2024-11-23,5,348.05
B-06370,A-00027,B-00091,2025-01-11,5,146.65
C-06371,B-00406,A-00072,2024-11-05,4,108.07
A-06372,A-00174,A-00033,2024-09-09,5,331.81
B-06373,A-00300,B-00025,2024-08-10,4,291.89
C-06374,A-00369,B-00043,2024-11-11,3,133.11
A-06375,C-00215,C-00047,2025-01-05,4,355.7
B-06376,A-00447,B-00097,2024-08-14,5,308.18
C-06377,B-00328,B-00079,2024-10-10,4,233.68
A-06378,B-00109,A-00099,2024-07-04,1,263.83
B-06379,B-00148,B-00043,2024-05-17,5,115.94
C-06380,C-00023,A-00018,2024-11-29,4,57.88
A-06381,B-00043,C-00041,2024-08-23,5,151.68
B-06382,B-00484,C-00014,2024-06-04,1,218.07
C-06383,B-00337,A-00024,2024-12-03,3,213.19
A-06384,A-00084,B-00100,2024-09-14,3,364.06
B-06385,C-00404,A-00012,2025-01-01,2,268.78
C-06386,C-00041,C-00074,2025-03-16,5,452.67
A-06387,A-00351,C-00038,2024-08-13,3,300.61
B-06388,B-00181,B-00097,2024-11-07,3,437.22
C-06389,B-00481,B-00076,2024-12-13,3,386.65
A-06390,B-00277,B-00055,2024-08-06,5,350.59
B-06391,B-00118,C-00098,2025-05-13,4,188.56
C-06392,C-00152,B-00013,2025-01-20,3,396.63
A-06393,B-00316,B-00004,2025-04-17,3,311.63
B-06394,C-00221,B-00013,2024-08-29,2,340.36
C-06395,A-00165,C-00026,2024-12-06,3,403.71
A-06396,B-00034,C-00020,2024-05-19,2,435.91
B-06397,A-00171,B-00034,2024-08-29,4,115.52
C-06398,C-00134,B-00007,2024-07-17,5,137.16
A-06399,B-00004,B-00088,2025-03-13,5,165.63
B-06400,C-00254,C-00017,2025-01-14,1,309.63
C-06401,C-00269,A-00081,2025-01-10,2,108.32
A-06402,A-00282,C-00098,2025-04-23,3,487.96
B-06403,A-00252,B-00046,2024-11-03,4,166.53
C-06404,B-00358,C-00041,2024-10-09,4,144.39
A-06405,B-00199,A-00099,2024-07-27,1,278.7
B-06406,A-00180,A-00054,2024-11-28,1,426.63
C-06407,C-00284,C-00056,2025-05-11,5,57.42
A-06408,B-00313,C-00092,2024-07-16,5,167.82
B-06409,A-00285,B-00079,2024-07-13,4,153.88
C-06410,B-00085,B-00016,2024-08-14,1,147.43
A-06411,B-00424,C-00080,2025-03-24,2,301.83
B-06412,A-00075,A-00078,2025-04-28,3,252.78
C-06413,A-00357,B-00094,2024-05-26,3,233.19
A-06414,C-00185,A-00006,2024-10-29,2,241.88
B-06415,B-00001,C-00050,2024-11-10,1,487.56
C-06416,C-00128,C-00020,2025-01-17,2,274.73
A-06417,C-00248,A-00045,2024-07-15,5,280.32
B-06418,C-00413,C-00020,2025-02-20,5,292.96
C-06419,A-00471,A-00006,2024-06-12,3,413.6
A-06420,C-00449,A-00030,2024-09-08,5,170.14
B-06421,A-00093,C-00086,2025-05-02,4,482.45
C-06422,B-00226,A-00054,2024-06-03,2,72.67
A-06423,C-00161,A-00096,2024-11-06,5,462.1
